game_id,date_utc,time_control,variant,speed,rated,status,winner,ply_count,white_username,black_username,white_elo,black_elo,white_elo_diff,black_elo_diff,opening_eco,opening_name,opening_ply,target_username,target_color,opponent_username,target_elo,opponent_elo,target_result,target_score
AwH0pssl,2026-01-30T21:17:40.296000+00:00,1200+10,standard,classical,True,resign,white,39,Art-Vega,Falco1974,2407,2100,2,-5,D55,"Queen's Gambit Declined: Modern Variation, Normal Line",11,Art-Vega,white,Falco1974,2407,2100,win,1.0
pnIvMpok,2026-01-30T20:55:07.597000+00:00,1200+10,standard,classical,True,resign,white,57,Art-Vega,Morgan-Chane,2407,1713,0,0,C41,Philidor Defense: Lion Variation,8,Art-Vega,white,Morgan-Chane,2407,1713,win,1.0
KnbjzQLT,2026-01-30T20:43:24.702000+00:00,1200+10,standard,classical,True,resign,black,64,deperdioalrio,Art-Vega,2011,2405,-2,2,E30,Nimzo-Indian Defense: Leningrad Variation,7,Art-Vega,black,deperdioalrio,2405,2011,win,1.0
GLmfnUx0,2026-01-30T20:31:17.393000+00:00,1200+10,standard,classical,True,resign,black,56,kovalchukstas,Art-Vega,1574,2405,-1,0,B10,Caro-Kann Defense,2,Art-Vega,black,kovalchukstas,2405,1574,win,1.0
A6uAxIDa,2026-01-30T19:48:05.917000+00:00,1200+10,standard,classical,True,resign,white,105,Art-Vega,Elreyperron1,2403,2113,2,-5,D15,Slav Defense: Süchting Variation,8,Art-Vega,white,Elreyperron1,2403,2113,win,1.0
kW3xyhKc,2026-01-28T21:26:57.401000+00:00,600+0,standard,rapid,True,resign,black,98,AymanAlkshan,Art-Vega,1567,2481,0,0,C65,"Ruy Lopez: Berlin Defense, Anti-Berlin Variation",7,Art-Vega,black,AymanAlkshan,2481,1567,win,1.0
N40tly5A,2026-01-28T21:08:48.100000+00:00,600+0,standard,rapid,True,outoftime,white,71,Art-Vega,vladilevi,2478,2259,3,-2,E20,Nimzo-Indian Defense: Kmoch Variation,7,Art-Vega,white,vladilevi,2478,2259,win,1.0
XoDp7x0t,2026-01-28T20:48:54.321000+00:00,600+0,standard,rapid,True,resign,black,112,B_o_b_b_y---Fischer,Art-Vega,2079,2477,-5,1,C50,"Italian Game: Giuoco Pianissimo, Normal",8,Art-Vega,black,B_o_b_b_y---Fischer,2477,2079,win,1.0
TAkYKxWR,2026-01-28T20:38:11.355000+00:00,600+0,standard,rapid,True,resign,black,106,masudrana1,Art-Vega,1959,2477,-1,0,C44,King's Knight Opening: Normal Variation,4,Art-Vega,black,masudrana1,2477,1959,win,1.0
Hrj1R2la,2026-01-28T20:24:21.144000+00:00,600+0,standard,rapid,True,resign,white,61,Art-Vega,Snezhin_5560,2476,1974,1,-1,D66,"Queen's Gambit Declined: Orthodox Defense, Bd3 Line",15,Art-Vega,white,Snezhin_5560,2476,1974,win,1.0
YdDjPnCJ,2026-01-28T20:22:34.041000+00:00,600+0,standard,rapid,True,resign,black,22,hichmo,Art-Vega,1693,2476,0,0,C47,"Four Knights Game: Italian Variation, Noa Gambit",9,Art-Vega,black,hichmo,2476,1693,win,1.0
YfUNBMzd,2026-01-28T20:06:20.219000+00:00,600+0,standard,rapid,True,outoftime,white,67,Art-Vega,konrud,2476,1622,0,0,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Paulsen Formation",12,Art-Vega,white,konrud,2476,1622,win,1.0
mb95cqs3,2026-01-28T19:47:33.096000+00:00,600+0,standard,rapid,True,resign,black,70,akpap,Art-Vega,2239,2473,-3,3,C54,"Italian Game: Classical Variation, Giuoco Pianissimo, with a6",12,Art-Vega,black,akpap,2473,2239,win,1.0
ZWcp0r2o,2026-01-28T19:38:27.483000+00:00,600+0,standard,rapid,True,mate,white,87,Art-Vega,Arsenij_Puch,2472,2107,1,-2,C41,Philidor Defense: Lion Variation,8,Art-Vega,white,Arsenij_Puch,2472,2107,win,1.0
povlDceP,2026-01-28T19:22:58.040000+00:00,600+0,standard,rapid,True,mate,black,82,gemanuil,Art-Vega,1976,2471,0,1,C50,"Italian Game: Giuoco Pianissimo, Normal",8,Art-Vega,black,gemanuil,2471,1976,win,1.0
jXx0sic7,2026-01-28T09:52:02.782000+00:00,600+0,standard,rapid,True,mate,black,138,Asad-Javed,Art-Vega,2412,2466,-20,5,C47,"Four Knights Game: Scotch Variation Accepted, Main Line",17,Art-Vega,black,Asad-Javed,2466,2412,win,1.0
61treS77,2026-01-28T09:33:47.651000+00:00,600+0,standard,rapid,True,draw,,115,Art-Vega,Asad-Javed,2467,2407,-1,5,D25,Queen's Gambit Accepted: Normal Variation,7,Art-Vega,white,Asad-Javed,2467,2407,draw,0.5
ZAJpYpyi,2026-01-25T21:20:54.036000+00:00,600+0,standard,rapid,True,resign,black,86,Art-Vega,veysel3207,2478,1968,-11,11,B08,"Pirc Defense: Classical Variation, Quiet System",9,Art-Vega,white,veysel3207,2478,1968,loss,0.0
hDThmj2k,2026-01-25T21:05:17.843000+00:00,600+0,standard,rapid,True,outoftime,white,67,Art-Vega,YaroslavKolodiy,2478,1968,0,0,A67,Benoni Defense: Taimanov Variation,15,Art-Vega,white,YaroslavKolodiy,2478,1968,win,1.0
iKjx2Wbj,2026-01-25T20:53:37.765000+00:00,600+0,standard,rapid,True,resign,black,80,Rick-Rude,Art-Vega,1643,2478,0,0,A00,Van't Kruijs Opening,1,Art-Vega,black,Rick-Rude,2478,1643,win,1.0
KX2m3Ww5,2026-01-25T19:40:59.288000+00:00,600+0,standard,rapid,True,resign,white,63,Art-Vega,elleci63,2488,1938,1,-1,D66,"Queen's Gambit Declined: Orthodox Defense, Bd3 Line",15,Art-Vega,white,elleci63,2488,1938,win,1.0
0BirDw2y,2026-01-25T19:34:41.682000+00:00,600+0,standard,rapid,True,resign,black,36,anonym54321,Art-Vega,2115,2487,-6,1,C54,"Italian Game: Classical Variation, Giuoco Pianissimo",10,Art-Vega,black,anonym54321,2487,2115,win,1.0
LbjTf08V,2026-01-25T19:23:24.597000+00:00,600+0,standard,rapid,True,mate,white,73,Art-Vega,Trainavi,2486,2055,1,-1,E20,Nimzo-Indian Defense: Kmoch Variation,7,Art-Vega,white,Trainavi,2486,2055,win,1.0
fArKSN9K,2026-01-25T19:11:34.913000+00:00,600+0,standard,rapid,True,mate,black,106,alex99099,Art-Vega,1353,2486,0,0,A80,Dutch Defense,2,Art-Vega,black,alex99099,2486,1353,win,1.0
st56ng3E,2026-01-22T01:43:02.730000+00:00,600+0,standard,rapid,True,outoftime,white,61,Art-Vega,StrangerAM,2475,2557,7,-7,B06,Modern Defense: Two Knights Variation,7,Art-Vega,white,StrangerAM,2475,2557,win,1.0
ZZtbPbEU,2026-01-22T01:24:56.172000+00:00,600+0,standard,rapid,True,resign,black,80,TRENER-Jurmala,Art-Vega,2492,2469,-6,6,A45,Trompowsky Attack,3,Art-Vega,black,TRENER-Jurmala,2469,2492,win,1.0
k8sVybrd,2026-01-22T01:02:02.961000+00:00,600+0,standard,rapid,True,resign,white,69,exISAMBARD,Art-Vega,2362,2476,9,-7,A48,Torre Attack: Fianchetto Defense,5,Art-Vega,black,exISAMBARD,2476,2362,loss,0.0
NQyhsVTS,2026-02-01T09:14:24.852000+00:00,60+0,standard,bullet,True,mate,white,113,tjychess,BlitzKing92,2949,2765,3,-3,A00,Grob Opening,1,tjychess,white,BlitzKing92,2949,2765,win,1.0
qgPNFYyK,2026-02-01T04:10:27.131000+00:00,60+0,standard,bullet,True,resign,white,79,UTSC_SG,tjychess,2810,2957,7,-8,A05,Zukertort Opening,2,tjychess,black,UTSC_SG,2957,2810,loss,0.0
Dka12Ocs,2026-01-29T16:57:39.030000+00:00,60+0,standard,bullet,True,resign,white,49,sunchess137,tjychess,2946,2977,6,-6,B12,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense",6,tjychess,black,sunchess137,2977,2946,loss,0.0
F6UBvDK0,2026-01-28T19:08:55.738000+00:00,180+0,standard,blitz,True,resign,white,61,tjychess,Italiangangster,2899,2706,3,-2,E90,"King's Indian Defense: Normal Variation, Rare Defenses",9,tjychess,white,Italiangangster,2899,2706,win,1.0
fSRETUia,2026-01-28T19:03:45.745000+00:00,180+0,standard,blitz,True,resign,black,82,Italiangangster,tjychess,2710,2896,-4,3,C78,Ruy Lopez: Morphy Defense,9,tjychess,black,Italiangangster,2896,2710,win,1.0
Y0aAJH6N,2026-01-28T19:02:33.058000+00:00,180+0,standard,blitz,True,resign,white,35,tjychess,Italiangangster,2893,2712,3,-2,E49,"Nimzo-Indian Defense: Normal Variation, Botvinnik System",13,tjychess,white,Italiangangster,2893,2712,win,1.0
pvpiWszJ,2026-01-28T18:57:04.873000+00:00,180+0,standard,blitz,True,draw,,114,Italiangangster,tjychess,2710,2896,2,-3,C54,"Italian Game: Classical Variation, Giuoco Pianissimo",14,tjychess,black,Italiangangster,2896,2710,draw,0.5
ZOLJAln2,2026-01-28T18:52:00.915000+00:00,180+0,standard,blitz,True,draw,,124,tjychess,Italiangangster,2899,2707,-3,3,B51,Sicilian Defense: Moscow Variation,5,tjychess,white,Italiangangster,2899,2707,draw,0.5
CUBwtJiA,2026-01-28T16:53:27.633000+00:00,180+0,standard,blitz,True,draw,,107,BLS-75ah,tjychess,2782,2901,3,-2,A14,"English Opening: Agincourt Defense, Neo-Catalan Declined",11,tjychess,black,BLS-75ah,2901,2782,draw,0.5
2I8QjpRz,2026-01-28T10:54:45.868000+00:00,60+0,standard,bullet,True,resign,black,56,tjychess,Gogithewise,2994,2965,-6,7,A07,King's Indian Attack: Keres Variation,8,tjychess,white,Gogithewise,2994,2965,loss,0.0
BsRHO0U7,2026-01-27T17:25:13.642000+00:00,60+0,standard,bullet,True,resign,black,50,tjychess,golpear,3008,2780,-9,9,A07,King's Indian Attack,3,tjychess,white,golpear,3008,2780,loss,0.0
AP3hzSCm,2026-01-27T06:42:09.351000+00:00,60+0,standard,bullet,True,draw,,97,AsoAjedrezMerida,tjychess,2894,3004,2,-2,C72,"Ruy Lopez: Morphy Defense, Modern Steinitz Defense",9,tjychess,black,AsoAjedrezMerida,3004,2894,draw,0.5
vQVb456G,2026-01-23T14:52:53.245000+00:00,60+0,standard,bullet,True,resign,white,75,carnivoras,tjychess,2866,2987,8,-7,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation",9,tjychess,black,carnivoras,2987,2866,loss,0.0
9HiKMJJD,2026-01-23T14:50:50.870000+00:00,60+0,standard,bullet,True,mate,black,66,tjychess,carnivoras,2995,2857,-8,9,E65,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation, Exchange Line",16,tjychess,white,carnivoras,2995,2857,loss,0.0
uScKsroY,2026-01-23T14:49:13.232000+00:00,60+0,standard,bullet,True,resign,black,70,carnivoras,tjychess,2861,2992,-4,3,A01,Nimzo-Larsen Attack: Modern Variation,5,tjychess,black,carnivoras,2992,2861,win,1.0
44DO07QR,2026-01-22T16:53:36.093000+00:00,180+0,standard,blitz,True,mate,white,171,tjychess,SublimeWarrior,2897,2800,4,-4,D97,"Grünfeld Defense: Russian Variation, Byrne Variation",14,tjychess,white,SublimeWarrior,2897,2800,win,1.0
XK2fv7em,2026-01-22T16:46:33.395000+00:00,180+0,standard,blitz,True,outoftime,black,264,SublimeWarrior,tjychess,2805,2892,-5,5,A11,"Réti Opening: Anglo-Slav Variation, with g3",8,tjychess,black,SublimeWarrior,2892,2805,win,1.0
SxdS1yot,2026-01-22T16:40:08.412000+00:00,180+0,standard,blitz,True,mate,white,99,tjychess,SublimeWarrior,2888,2809,4,-4,C50,"Italian Game: Giuoco Pianissimo, Normal",8,tjychess,white,SublimeWarrior,2888,2809,win,1.0
w2X76Z5u,2026-01-22T16:31:59.176000+00:00,180+0,standard,blitz,True,resign,white,125,tjychess,Italiangangster,2886,2649,2,-2,B41,"Sicilian Defense: Kan Variation, Maróczy Bind, Réti Variation",9,tjychess,white,Italiangangster,2886,2649,win,1.0
Ii1c4M9l,2026-01-22T16:26:23.154000+00:00,180+0,standard,blitz,True,draw,,94,Albaber1991,tjychess,2734,2888,2,-2,D45,Semi-Slav Defense: Stoltz Variation,13,tjychess,black,Albaber1991,2888,2734,draw,0.5
OFZ9Njmh,2026-01-22T16:17:00.225000+00:00,180+0,standard,blitz,True,resign,white,95,tjychess,No_signs_of_V,2887,2556,1,-2,B11,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Retreat Line",8,tjychess,white,No_signs_of_V,2887,2556,win,1.0
LIkIUG2n,2026-01-22T16:12:20.529000+00:00,180+0,standard,blitz,True,draw,,56,tjychess,MelkMaschinenMeister,2890,2699,-3,3,B10,Caro-Kann Defense: Two Knights Attack,5,tjychess,white,MelkMaschinenMeister,2890,2699,draw,0.5
t0Z7HmlL,2026-01-22T16:07:31.068000+00:00,180+0,standard,blitz,True,resign,black,52,Normal_one,tjychess,2645,2887,-2,3,D01,Rapport-Jobava System,6,tjychess,black,Normal_one,2887,2645,win,1.0
9sukbtct,2026-01-22T16:00:03.436000+00:00,180+0,standard,blitz,True,outoftime,black,154,tjychess,SwitzerlandChair,2894,2858,-7,6,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,tjychess,white,SwitzerlandChair,2894,2858,loss,0.0
tTE9LD3n,2026-01-22T05:39:12.820000+00:00,180+0,standard,blitz,True,resign,white,53,tjychess,RomanK_13,2890,2735,4,-3,B51,Sicilian Defense: Moscow Variation,5,tjychess,white,RomanK_13,2890,2735,win,1.0
EC5LK1e4,2026-01-21T17:08:03.044000+00:00,60+0,standard,bullet,True,resign,black,64,bezdelniki,tjychess,2690,3025,-2,2,D02,Queen's Pawn Game: Symmetrical Variation,4,tjychess,black,bezdelniki,3025,2690,win,1.0
u6PCBf1y,2026-01-21T16:10:23.505000+00:00,180+0,standard,blitz,True,draw,,68,tjychess,LegacyOfBob,2889,2954,1,-1,D97,"Grünfeld Defense: Russian Variation, Hungarian Variation",14,tjychess,white,LegacyOfBob,2889,2954,draw,0.5
CfnTNNbw,2026-01-21T16:03:57.879000+00:00,180+0,standard,blitz,True,outoftime,black,134,LegacyOfBob,tjychess,2961,2882,-7,7,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation",10,tjychess,black,LegacyOfBob,2882,2961,win,1.0
s39vVbTX,2026-01-21T16:01:47.354000+00:00,180+0,standard,blitz,True,draw,,30,tjychess,LegacyOfBob,2881,2962,1,-1,B52,"Sicilian Defense: Moscow Variation, Main Line",6,tjychess,white,LegacyOfBob,2881,2962,draw,0.5
kktNbhwM,2026-01-21T15:56:15.588000+00:00,180+0,standard,blitz,True,resign,white,59,LegacyOfBob,tjychess,2958,2886,4,-5,E20,Nimzo-Indian Defense: Romanishin Variation,7,tjychess,black,LegacyOfBob,2886,2958,loss,0.0
NDdlUwUr,2026-02-01T22:59:53.597000+00:00,60+0,standard,bullet,True,resign,white,45,titanshahmat2003,abudabi22840,2919,3298,10,-10,B12,Caro-Kann Defense: Advance Variation,5,abudabi22840,black,titanshahmat2003,3298,2919,loss,0.0
POedFL0f,2026-02-01T22:34:09.523000+00:00,60+0,standard,bullet,True,outoftime,black,154,PLTchess1,abudabi22840,3082,3291,-3,3,B13,Caro-Kann Defense: Exchange Variation,8,abudabi22840,black,PLTchess1,3291,3082,win,1.0
iDaLtYEp,2026-02-01T13:44:40.682000+00:00,30+0,standard,bullet,True,resign,white,39,abudabi22840,emirislamking,3265,3236,5,-5,D30,Queen's Gambit Declined,4,abudabi22840,white,emirislamking,3265,3236,win,1.0
nrlDx3eg,2026-02-01T13:30:15.338000+00:00,30+0,standard,bullet,True,outoftime,black,126,abudabi22840,emirislamking,3252,3248,-6,6,A00,Saragossa Opening,1,abudabi22840,white,emirislamking,3252,3248,loss,0.0
B3oxoPXq,2026-02-01T13:11:10.539000+00:00,30+0,standard,bullet,True,mate,black,144,emirislamking,abudabi22840,3229,3270,-5,6,A43,Benoni Defense: Old Benoni,2,abudabi22840,black,emirislamking,3270,3229,win,1.0
8hV8T7W1,2026-01-30T14:27:01.795000+00:00,30+0,standard,bullet,True,outoftime,black,72,abudabi22840,SamTakoj,3295,3030,-9,9,B10,Caro-Kann Defense: Endgame Variation,9,abudabi22840,white,SamTakoj,3295,3030,loss,0.0
MElBtZNu,2026-01-30T13:42:13.533000+00:00,30+0,standard,bullet,True,resign,white,46,abudabi22840,TRAININGRIVAL2025,3292,2975,1,-1,A40,Horwitz Defense,2,abudabi22840,white,TRAININGRIVAL2025,3292,2975,win,1.0
kb42nKm1,2026-01-30T13:32:44.297000+00:00,30+0,standard,bullet,True,outoftime,,113,abudabi22840,TRAININGRIVAL2025,3283,2984,-4,4,D00,Queen's Pawn Game: Levitsky Attack,3,abudabi22840,white,TRAININGRIVAL2025,3283,2984,draw,0.5
5GE1aBdk,2026-01-30T13:15:25.658000+00:00,30+0,standard,bullet,True,outoftime,white,67,abudabi22840,TRAININGRIVAL2025,3259,3007,2,-2,A40,Queen's Pawn Game: Modern Defense,2,abudabi22840,white,TRAININGRIVAL2025,3259,3007,win,1.0
Mht9kPE4,2026-01-29T15:08:44.768000+00:00,60+0,standard,bullet,True,outoftime,white,161,abudabi22840,Dr_Tiger,3212,3175,5,-5,A45,Trompowsky Attack,3,abudabi22840,white,Dr_Tiger,3212,3175,win,1.0
irYVRuOb,2026-01-29T15:02:47.207000+00:00,60+0,standard,bullet,True,outoftime,black,96,abudabi22840,KAPUTVSEMU,3221,3076,-8,8,D00,Queen's Pawn Game: Levitsky Attack,3,abudabi22840,white,KAPUTVSEMU,3221,3076,loss,0.0
NTKLL9Ha,2026-01-29T14:57:07.099000+00:00,60+0,standard,bullet,True,mate,white,137,KAPUTVSEMU,abudabi22840,3075,3222,8,-8,A40,Queen's Pawn Game,1,abudabi22840,black,KAPUTVSEMU,3222,3075,loss,0.0
fAxPBBDG,2026-01-29T14:54:49.032000+00:00,60+0,standard,bullet,True,outoftime,black,178,abudabi22840,KAPUTVSEMU,3230,3067,-8,8,A40,Queen's Pawn Game,1,abudabi22840,white,KAPUTVSEMU,3230,3067,loss,0.0
mxgbGhMM,2026-01-29T14:46:30.567000+00:00,60+0,standard,bullet,True,draw,,158,abudabi22840,KAPUTVSEMU,3222,3075,-3,2,A43,Benoni Defense: Old Benoni,2,abudabi22840,white,KAPUTVSEMU,3222,3075,draw,0.5
p9f9sIHq,2026-01-29T14:25:37.475000+00:00,60+0,standard,bullet,True,mate,black,120,Onlybrilliantmoves,abudabi22840,3045,3203,-4,4,B15,Caro-Kann Defense: Alien Gambit,11,abudabi22840,black,Onlybrilliantmoves,3203,3045,win,1.0
kPsn711x,2026-01-29T00:42:58.810000+00:00,30+0,chess960,bullet,True,outoftime,white,159,Hablale26,abudabi22840,2371,2867,10,-11,,,,abudabi22840,black,Hablale26,2867,2371,loss,0.0
f6UdyC71,2026-01-29T00:42:11.654000+00:00,30+0,chess960,bullet,True,mate,white,47,abudabi22840,Hablale26,2867,2371,0,0,,,,abudabi22840,white,Hablale26,2867,2371,win,1.0
E5hYLZM6,2026-01-29T00:41:20.185000+00:00,30+0,chess960,bullet,True,resign,black,54,Hablale26,abudabi22840,2372,2866,-1,1,,,,abudabi22840,black,Hablale26,2866,2372,win,1.0
rODdWK2z,2026-01-29T00:40:44.391000+00:00,30+0,chess960,bullet,True,resign,white,33,abudabi22840,Hablale26,2865,2372,1,0,,,,abudabi22840,white,Hablale26,2865,2372,win,1.0
pSNKlp5K,2026-01-29T00:39:23.322000+00:00,30+0,chess960,bullet,True,mate,black,126,Hablale26,abudabi22840,2373,2865,-1,0,,,,abudabi22840,black,Hablale26,2865,2373,win,1.0
9xKbRbca,2026-01-29T00:21:06.277000+00:00,30+0,chess960,bullet,True,outoftime,black,62,abudabi22840,Hablale26,2862,2376,-11,11,,,,abudabi22840,white,Hablale26,2862,2376,loss,0.0
fjNYNDiQ,2026-01-28T14:43:59.029000+00:00,60+0,standard,bullet,True,mate,white,89,Yulkaaa,abudabi22840,3213,3209,5,-6,A07,King's Indian Attack: Keres Variation,4,abudabi22840,black,Yulkaaa,3209,3213,loss,0.0
50VZeF4T,2026-01-28T14:42:12.017000+00:00,60+0,standard,bullet,True,resign,white,69,abudabi22840,Yulkaaa,3203,3219,6,-6,A45,Trompowsky Attack: Edge Variation,5,abudabi22840,white,Yulkaaa,3203,3219,win,1.0
0ReLvho6,2026-01-28T14:39:58.743000+00:00,60+0,standard,bullet,True,stalemate,,149,Yulkaaa,abudabi22840,3219,3202,0,1,A07,King's Indian Attack: Keres Variation,4,abudabi22840,black,Yulkaaa,3202,3219,draw,0.5
MCEzVQTU,2026-01-28T14:38:36.499000+00:00,60+0,standard,bullet,True,draw,,58,abudabi22840,Yulkaaa,3202,3219,0,0,B13,Caro-Kann Defense: Exchange Variation,5,abudabi22840,white,Yulkaaa,3202,3219,draw,0.5
U0mqI3Ps,2026-01-28T14:36:39.616000+00:00,60+0,standard,bullet,True,resign,white,87,Yulkaaa,abudabi22840,3214,3208,5,-6,A07,King's Indian Attack: Keres Variation,4,abudabi22840,black,Yulkaaa,3208,3214,loss,0.0
mVso7eLE,2026-01-28T14:34:44.422000+00:00,60+0,standard,bullet,True,draw,,97,abudabi22840,Yulkaaa,3208,3214,0,0,B10,Caro-Kann Defense: Endgame Offer,5,abudabi22840,white,Yulkaaa,3208,3214,draw,0.5
cJikzcYB,2026-01-28T14:32:43.856000+00:00,60+0,standard,bullet,True,mate,black,84,Yulkaaa,abudabi22840,3220,3202,-6,6,A07,King's Indian Attack: Keres Variation,4,abudabi22840,black,Yulkaaa,3202,3220,win,1.0
RxdCQsQZ,2026-01-28T14:30:40.106000+00:00,60+0,standard,bullet,True,mate,black,140,abudabi22840,Yulkaaa,3207,3214,-5,6,A45,Trompowsky Attack,3,abudabi22840,white,Yulkaaa,3207,3214,loss,0.0
P9wU3FnQ,2026-01-28T14:30:04.658000+00:00,60+0,standard,bullet,True,resign,black,50,Yulkaaa,abudabi22840,3220,3201,-6,6,A07,King's Indian Attack,3,abudabi22840,black,Yulkaaa,3201,3220,win,1.0
HSqg1iWm,2026-02-01T21:09:07.135000+00:00,180+2,standard,blitz,True,resign,white,47,TryhardTrainingTiger,MGSAFT,2803,2600,7,-3,D06,Queen's Gambit Declined: Austrian Defense,4,TryhardTrainingTiger,white,MGSAFT,2803,2600,win,1.0
DFngQTbO,2026-01-29T21:56:19.028000+00:00,180+2,standard,blitz,True,resign,black,88,MGSAFT,TryhardTrainingTiger,2500,2799,-2,4,A45,Trompowsky Attack: Edge Variation,5,TryhardTrainingTiger,black,MGSAFT,2799,2500,win,1.0
yuk2DaWY,2026-01-29T21:42:11.034000+00:00,180+2,standard,blitz,True,resign,white,71,TryhardTrainingTiger,Amati17,2790,2647,9,-3,A57,Benko Gambit Accepted: Modern Variation,9,TryhardTrainingTiger,white,Amati17,2790,2647,win,1.0
nZjZ191l,2026-01-29T21:30:21.154000+00:00,180+2,standard,blitz,True,resign,black,110,TryhardTrainingTiger,Abatronic,2815,2542,-25,10,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation",9,TryhardTrainingTiger,white,Abatronic,2815,2542,loss,0.0
ALbrbklh,2026-01-29T21:10:35.696000+00:00,180+2,standard,blitz,True,resign,black,92,Abatronic,TryhardTrainingTiger,2550,2809,-2,6,C42,"Petrov's Defense: Classical Attack, Staunton Variation",16,TryhardTrainingTiger,black,Abatronic,2809,2550,win,1.0
5N47QUo5,2026-01-27T21:40:32.838000+00:00,180+2,standard,blitz,True,outoftime,black,78,Maus7,TryhardTrainingTiger,2685,2798,-5,11,C22,Center Game: Berger Variation,8,TryhardTrainingTiger,black,Maus7,2798,2685,win,1.0
lMW0EZhl,2026-01-27T21:27:24.745000+00:00,180+2,standard,blitz,True,resign,white,85,TryhardTrainingTiger,Dynamovec,2791,2586,7,-3,D17,"Slav Defense: Czech Variation, Carlsbad Variation",16,TryhardTrainingTiger,white,Dynamovec,2791,2586,win,1.0
VKeIgBLn,2026-01-27T21:22:31.970000+00:00,180+2,standard,blitz,True,resign,white,41,TryhardTrainingTiger,gameoftage,2785,2504,6,-2,D26,"Queen's Gambit Accepted: Classical Defense, Steinitz Variation, Development Variation",12,TryhardTrainingTiger,white,gameoftage,2785,2504,win,1.0
