game_id,move_number,move_played,piece_type,best_move,cp_loss,move_category,fen_before,score_before,score_after
9ge5pkbw,204,Kxh7,King,Kxh7,0,Good,5Q2/6kN/4K3/8/8/8/8/8 b - - 0 102,9996,9996
1748ca10,2,Nf6,Knight,Nf6,2,Good,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,29,31
1748ca10,4,e6,Pawn,e6,-6,Good,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,34,28
1748ca10,6,Bb4+,Bishop,d5,11,Good,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3,24,35
1748ca10,8,c5,Pawn,Be7,4,Good,rnbqk2r/pppp1ppp/4pn2/8/1bPP4/5N2/PP1BPPPP/RN1QKB1R b KQkq - 3 4,40,44
1748ca10,10,Bxd2+,Bishop,Qb6,10,Good,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/5NP1/PP1BPP1P/RN1QKB1R b KQkq - 0 5,35,45
1748ca10,12,cxd4,Pawn,cxd4,2,Good,rnbqk2r/pp1p1ppp/4pn2/2p5/2PP4/5NP1/PP1QPP1P/RN2KB1R b KQkq - 0 6,40,42
1748ca10,14,Nc6,Knight,d5,-1,Good,rnbqk2r/pp1p1ppp/4pn2/8/2PQ4/5NP1/PP2PP1P/RN2KB1R b KQkq - 0 7,-3,-4
1748ca10,16,b6,Pawn,Qb6,26,Good,r1bqk2r/pp1p1ppp/2n1pn2/8/2P5/5NP1/PP1QPP1P/RN2KB1R b KQkq - 2 8,0,26
1748ca10,18,Bb7,Bishop,O-O,10,Good,r1bqk2r/p2p1ppp/1pn1pn2/8/2P5/2N2NP1/PP1QPP1P/R3KB1R b KQkq - 1 9,23,33
1748ca10,20,O-O,King,Ne7,-4,Good,r2qk2r/pb1p1ppp/1pn1pn2/8/2P5/2N2NP1/PP1QPPBP/R3K2R b KQkq - 3 10,31,27
1748ca10,22,Qe7,Queen,Ne7,23,Good,r2q1rk1/pb1p1ppp/1pn1pn2/8/2P5/2N2NP1/PP1QPPBP/R4RK1 b - - 5 11,28,51
1748ca10,24,Rfd8,Rook,Rfd8,-2,Good,r4rk1/pb1pqppp/1pn1pn2/8/2P5/2N2NP1/PP1QPPBP/R2R2K1 b - - 7 12,54,52
1748ca10,26,Qxd6,Queen,Qxd6,7,Good,r2r2k1/pb1pqppp/1pnQpn2/8/2P5/2N2NP1/PP2PPBP/R2R2K1 b - - 9 13,31,38
1748ca10,28,Rac8,Rook,Kf8,11,Good,r2r2k1/pb1p1ppp/1pnRpn2/8/2P5/2N2NP1/PP2PPBP/R5K1 b - - 0 14,29,40
1748ca10,30,Kf8,King,Kf8,9,Good,2rr2k1/pb1p1ppp/1pnRpn2/8/2P5/1PN2NP1/P3PPBP/R5K1 b - - 0 15,29,38
1748ca10,32,Ke7,King,Ke7,6,Good,2rr1k2/pb1p1ppp/1pnRpn2/8/2P5/1PN2NP1/P3PPBP/3R2K1 b - - 2 16,27,33
1748ca10,34,Nxe5,Knight,Nxe5,-2,Good,2rr4/pb1pkppp/1pnRpn2/4N3/2P5/1PN3P1/P3PPBP/3R2K1 b - - 4 17,13,11
1748ca10,36,Rb8,Rook,Rb8,-2,Good,2rr4/pB1pkppp/1p1Rpn2/4n3/2P5/1PN3P1/P3PP1P/3R2K1 b - - 0 18,12,10
1748ca10,38,g5,Pawn,g5,2,Good,1r1r4/p2pkppp/1p1Rpn2/4n3/2P5/1PN3P1/P3PPBP/3R2K1 b - - 2 19,5,7
1748ca10,40,a5,Pawn,Ne8,30,Inaccuracy,1r1r4/p2pkp1p/1p1Rpn2/1N2n1p1/2P5/1P4P1/P3PPBP/3R2K1 b - - 1 20,-2,28
1748ca10,42,h5,Pawn,Ne8,4,Good,1r1r4/3pkp1p/1p1Rpn2/pN2n1p1/P1P5/1P4P1/4PPBP/3R2K1 b - - 0 21,-4,0
1748ca10,44,g4,Pawn,Ne8,34,Inaccuracy,1r1r4/3pkp2/1p1Rpn2/pN2n1pp/P1P5/1P4PP/4PPB1/3R2K1 b - - 0 22,-22,12
1748ca10,46,Ne8,Knight,Ne8,6,Good,1r1r4/3pkp2/1p1Rpn2/pN2n2p/P1P3pP/1P4P1/4PPB1/3R2K1 b - - 0 23,-8,-2
1748ca10,48,f5,Pawn,Rbc8,0,Good,1r1rn3/3pkp2/1p2p3/pN2n2p/P1P3pP/1P4P1/3RPPB1/3R2K1 b - - 2 24,0,0
1748ca10,50,f4,Pawn,fxe4,80,Inaccuracy,1r1rn3/3pk3/1p2p3/pN2np1p/P1P1P1pP/1P4P1/3R1PB1/3R2K1 b - - 0 25,0,80
1748ca10,52,Ng6,Knight,Ng6,-13,Good,1r1rn3/3pk3/1p2p3/pN2n2p/P1P1PPpP/1P6/3R1PB1/3R2K1 b - - 0 26,123,110
1748ca10,54,Nxh4,Knight,Nxh4,-3,Good,1r1rn3/3pk3/1p2p1n1/pN3P1p/P1P1P1pP/1P6/3R1PB1/3R2K1 b - - 0 27,44,41
1748ca10,56,dxe6,Pawn,dxe6,2,Good,1r1rn3/3pk3/1p2P3/pN5p/P1P1P1pn/1P6/3R1PB1/3R2K1 b - - 0 28,18,20
1748ca10,58,Rxd2,Rook,Rxd2,4,Good,1r1rn3/N3k3/1p2p3/p6p/P1P1P1pn/1P6/3R1PB1/3R2K1 b - - 1 29,-23,-19
1748ca10,60,Kf6,King,Kf6,2,Good,1r2n3/N3k3/1p2p3/p6p/P1P1P1pn/1P6/3R1PB1/6K1 b - - 0 30,-12,-10
1748ca10,62,Kg5,King,Kg5,0,Good,1r2n3/N7/1p2pk2/p3P2p/P1P3pn/1P6/3R1PB1/6K1 b - - 0 31,-1,-1
1748ca10,64,Ng7,Knight,Ng7,-15,Good,1r2n3/N7/1pB1p3/p3P1kp/P1P3pn/1P6/3R1P2/6K1 b - - 2 32,-113,-128
1748ca10,66,Ngf5,Knight,Ngf5,0,Good,1r6/N2R2n1/1pB1p3/p3P1kp/P1P3pn/1P6/5P2/6K1 b - - 4 33,-201,-201
1748ca10,68,Kf4,King,Ng6,83,Inaccuracy,1r6/3R4/1pB1p3/pN2Pnkp/P1P3pn/1P6/5P2/6K1 b - - 6 34,-308,-225
1748ca10,70,Rd8,Rook,Kxe5,-5,Good,1r6/7R/1pB1p3/pN2Pn1p/P1P2kpn/1P6/5P2/6K1 b - - 8 35,-296,-301
1748ca10,72,Nf3+,Knight,Nf3+,28,Good,3r4/3B3R/1p2p3/pN2Pn1p/P1P2kpn/1P6/5P2/6K1 b - - 10 36,-450,-422
1748ca10,74,Ng5,Knight,Ng5,-5,Good,3r4/3B3R/1p2p3/pN2Pn1p/P1P2kp1/1P3n2/5P2/5K2 b - - 12 37,-479,-484
tozZbkVe,2,Nf6,Knight,Nf6,-5,Good,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,22,17
tozZbkVe,4,g6,Pawn,c6,5,Good,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,35,40
tozZbkVe,6,Bg7,Bishop,d5,14,Good,rnbqkb1r/pppppp1p/5np1/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,43,57
tozZbkVe,8,d6,Pawn,d6,-5,Good,rnbqk2r/ppppppbp/5np1/8/2PPP3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 4,55,50
tozZbkVe,10,O-O,King,O-O,0,Good,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 1 5,57,57
tozZbkVe,12,e5,Pawn,e5,1,Good,rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP2BPPP/R1BQK2R b KQ - 3 6,57,58
tozZbkVe,14,exd4,Pawn,exd4,0,Good,rnbq1rk1/ppp2pbp/3p1np1/4p3/2PPP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 1 7,58,58
tozZbkVe,16,Re8,Rook,Nc6,-11,Good,rnbq1rk1/ppp2pbp/3p1np1/8/2PNP3/2N5/PP2BPPP/R1BQ1RK1 b - - 0 8,75,64
tozZbkVe,18,Nc6,Knight,c6,21,Good,rnbqr1k1/ppp2pbp/3p1np1/8/2PNP3/2N2P2/PP2B1PP/R1BQ1RK1 b - - 0 9,53,74
tozZbkVe,20,Nh5,Knight,Nxd4,12,Good,r1bqr1k1/ppp2pbp/2np1np1/8/2PNP3/2N1BP2/PP2B1PP/R2Q1RK1 b - - 2 10,77,89
tozZbkVe,22,Nf4,Knight,Nxd4,-5,Good,r1bqr1k1/ppp2pbp/2np2p1/7n/2PNP3/2N1BP2/PP1QB1PP/R4RK1 b - - 4 11,59,54
tozZbkVe,24,Nxd4,Knight,Nxd4,6,Good,r1bqr1k1/ppp2pbp/2np2p1/8/2PNPn2/2N1BP2/PP1QBRPP/R5K1 b - - 6 12,48,54
tozZbkVe,26,Bxd4,Bishop,Bxd4,-2,Good,r1bqr1k1/ppp2pbp/3p2p1/8/2PBPn2/2N2P2/PP1QBRPP/R5K1 b - - 0 13,54,52
tozZbkVe,28,Qg5,Queen,Bd7,8,Good,r1bqr1k1/ppp2p1p/3p2p1/8/2PQPn2/2N2P2/PP2BRPP/R5K1 b - - 0 14,54,62
tozZbkVe,30,Qc5,Queen,a5,-8,Good,r1b1r1k1/ppp2p1p/3p2p1/6q1/2PQPn2/2N2P2/PP2BRPP/R6K b - - 2 15,46,38
tozZbkVe,32,dxc5,Pawn,dxc5,9,Good,r1b1r1k1/ppp2p1p/3p2p1/2Q5/2P1Pn2/2N2P2/PP2BRPP/R6K b - - 0 16,29,38
tozZbkVe,34,Nxd5,Knight,Nxd5,1,Good,r1b1r1k1/ppp2p1p/6p1/2pN4/2P1Pn2/5P2/PP2BRPP/R6K b - - 1 17,38,39
tozZbkVe,36,a5,Pawn,b6,7,Good,r1b1r1k1/ppp2p1p/6p1/2pP4/4P3/5P2/PP2BRPP/R6K b - - 0 18,31,38
tozZbkVe,38,Re7,Rook,Re7,-12,Good,r1b1r1k1/1pp2p1p/6p1/pBpP4/4P3/5P2/PP3RPP/R6K b - - 1 19,45,33
tozZbkVe,40,Bd7,Bishop,Bd7,1,Good,r1b3k1/1pp1rp1p/6p1/pBpP4/4P3/5P2/PP3RPP/4R2K b - - 3 20,22,23
tozZbkVe,42,Rxd7,Rook,Rxd7,0,Good,r5k1/1ppBrp1p/6p1/p1pP4/4P3/5P2/PP3RPP/4R2K b - - 0 21,-6,-6
tozZbkVe,44,b6,Pawn,b6,3,Good,r5k1/1ppr1p1p/6p1/p1pP4/4P3/5P2/PPR3PP/4R2K b - - 1 22,-20,-17
tozZbkVe,46,Re8,Rook,Rc8,0,Good,r5k1/2pr1p1p/1p4p1/p1pP4/4P3/5P2/PPR3PP/4R1K1 b - - 1 23,0,0
tozZbkVe,48,Kg7,King,f5,15,Good,4r1k1/2pr1p1p/1p4p1/p1pP4/4P3/5P2/PPR2KPP/4R3 b - - 3 24,5,20
tozZbkVe,50,g5,Pawn,f5,74,Inaccuracy,4r3/2pr1pkp/1p4p1/p1pP4/4P1P1/5P2/PPR2K1P/4R3 b - - 0 25,6,80
tozZbkVe,52,h6,Pawn,gxh4,41,Inaccuracy,4r3/2pr1pkp/1p6/p1pP2p1/4P1PP/5P2/PPR2K2/4R3 b - - 0 26,31,72
tozZbkVe,54,Kf6,King,Red8,18,Good,4r3/2pr1pk1/1p5p/p1pP2pP/4P1P1/5P2/PPR2K2/4R3 b - - 0 27,1,19
tozZbkVe,56,Ke5,King,a4,61,Inaccuracy,4r3/2pr1p2/1p3k1p/p1pP2pP/4P1P1/P4P2/1PR2K2/4R3 b - - 0 28,28,89
tozZbkVe,58,Red8,Rook,Rd6,1,Good,4r3/2pr1p2/1p5p/p1pPk1pP/4P1P1/P3KP2/1PR5/4R3 b - - 2 29,33,34
tozZbkVe,60,Rd6,Rook,c6,-3,Good,3r4/2pr1p2/1p5p/p1pPk1pP/4P1P1/P1R1KP2/1P6/4R3 b - - 4 30,7,4
tozZbkVe,62,axb4,Pawn,axb4,1,Good,3r4/2p2p2/1p1r3p/p1pPk1pP/1P2P1P1/P1R1KP2/8/4R3 b - - 0 31,0,1
tozZbkVe,64,c6,Pawn,c6,0,Good,3r4/2p2p2/1p1r3p/2pPk1pP/1P2P1P1/2R1KP2/8/4R3 b - - 0 32,0,0
tozZbkVe,66,bxc5,Pawn,cxd5,33,Inaccuracy,3r4/5p2/1ppr3p/2PPk1pP/4P1P1/2R1KP2/8/4R3 b - - 0 33,0,33
tozZbkVe,68,Rxc6,Rook,Rxc6,-12,Good,3r4/5p2/2Pr3p/2p1k1pP/4P1P1/2R1KP2/8/4R3 b - - 0 34,12,0
tozZbkVe,70,Rdc8,Rook,Rdc8,0,Good,3r4/5p2/2r4p/2p1k1pP/4P1P1/2R1KP2/8/2R5 b - - 1 35,0,0
tozZbkVe,72,Ke6,King,Rd6,22,Good,2r5/5p2/2r4p/2p1k1pP/4P1P1/2R1KP2/8/3R4 b - - 3 36,0,22
tozZbkVe,74,c4,Pawn,c4,1,Good,2r5/5p2/2r1k2p/2pR2pP/4P1P1/2R1KP2/8/8 b - - 5 37,1,2
tozZbkVe,76,f6,Pawn,f6,0,Good,2r5/5p2/2r1k2p/3R2pP/2pKP1P1/2R2P2/8/8 b - - 1 38,0,0
tozZbkVe,78,f5,Pawn,R8c7,1,Good,2r5/8/2r1kp1p/3RP1pP/2pK2P1/2R2P2/8/8 b - - 0 39,-1,0
tozZbkVe,80,Kxf5,King,Kxf5,0,Good,2r5/8/2r1k2p/3RPPpP/2pK4/2R2P2/8/8 b - - 0 40,0,0
tozZbkVe,82,Rxd6+,Rook,Rxd6+,0,Good,2r5/8/2rR3p/4PkpP/2pK4/2R2P2/8/8 b - - 1 41,0,0
tozZbkVe,84,Ke6,King,Ke6,0,Good,2r5/8/3P3p/5kpP/2pK4/2R2P2/8/8 b - - 0 42,0,0
tozZbkVe,86,Rxc4+,Rook,Rxc4+,0,Good,2r5/8/3Pk2p/6pP/2RK4/5P2/8/8 b - - 0 43,0,0
tozZbkVe,88,Kxd6,King,Kxd6,0,Good,8/8/3Pk2p/6pP/2K5/5P2/8/8 b - - 0 44,0,0
tozZbkVe,90,Ke6,King,Ke6,0,Good,8/8/3k3p/6pP/3K4/5P2/8/8 b - - 1 45,0,0
tozZbkVe,92,Kf6,King,Kf6,0,Good,8/8/4k2p/6pP/4K3/5P2/8/8 b - - 3 46,0,0
tozZbkVe,94,g4,Pawn,g4,6,Good,8/8/5k1p/6pP/4KP2/8/8/8 b - - 0 47,-9,-3
tozZbkVe,96,Kf5,King,Kf5,-1,Good,8/8/5k1p/7P/5Pp1/3K4/8/8 b - - 1 48,-9,-10
tozZbkVe,98,g3,Pawn,g3,-1,Good,8/8/7p/5k1P/5Pp1/4K3/8/8 b - - 3 49,-17,-18
tozZbkVe,100,g2,Pawn,g2,-3,Good,8/8/7p/5k1P/5P2/5Kp1/8/8 b - - 1 50,-19,-22
tozZbkVe,102,Kxf4,King,Kxf4,5,Good,8/8/7p/5k1P/5P2/8/6K1/8 b - - 0 51,-22,-17
tozZbkVe,104,Kg4,King,Kg4,0,Good,8/8/7p/7P/5k2/8/7K/8 b - - 1 52,-17,-17
tozZbkVe,106,Kxh5,King,Kxh5,2,Good,8/8/7p/7P/6k1/8/6K1/8 b - - 3 53,-13,-11
tozZbkVe,108,Kg4,King,Kh4,2,Good,8/8/7p/7k/8/8/7K/8 b - - 1 54,-4,-2
tozZbkVe,110,h5,Pawn,h5,0,Good,8/8/7p/8/6k1/8/6K1/8 b - - 3 55,0,0
tozZbkVe,112,h4,Pawn,Kh4,0,Good,8/8/8/7p/6k1/8/7K/8 b - - 1 56,0,0
tozZbkVe,114,h3+,Pawn,Kg5,0,Good,8/8/8/8/6kp/8/6K1/8 b - - 1 57,0,0
tozZbkVe,116,Kg5,King,Kh4,0,Good,8/8/8/8/6k1/7p/7K/8 b - - 1 58,0,0
tozZbkVe,118,h2,Pawn,Kf4,0,Good,8/8/8/6k1/8/7p/8/7K b - - 3 59,0,0
xzJpYcPm,2,Nf6,Knight,d5,1,Good,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,35,36
xzJpYcPm,4,g6,Pawn,e6,2,Good,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,39,41
xzJpYcPm,6,Bg7,Bishop,d5,39,Inaccuracy,rnbqkb1r/pppppp1p/5np1/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,47,86
xzJpYcPm,8,O-O,King,d6,1,Good,rnbqk2r/ppppppbp/5np1/8/2PPP3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 4,60,61
xzJpYcPm,10,d6,Pawn,Nc6,-3,Good,rnbq1rk1/ppppppbp/5np1/8/2PPP3/2N5/PPQ2PPP/R1B1KBNR b KQ - 2 5,7,4
xzJpYcPm,12,Nc6,Knight,Nc6,6,Good,rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N2P2/PPQ3PP/R1B1KBNR b KQ - 0 6,-42,-36
xzJpYcPm,14,e5,Pawn,e5,-5,Good,r1bq1rk1/ppp1ppbp/2np1np1/8/2PPP3/2N1BP2/PPQ3PP/R3KBNR b KQ - 2 7,-43,-48
xzJpYcPm,16,Ne7,Knight,Nd4,147,Mistake,r1bq1rk1/ppp2pbp/2np1np1/3Pp3/2P1P3/2N1BP2/PPQ3PP/R3KBNR b KQ - 0 8,-57,90
xzJpYcPm,18,c6,Pawn,Ne8,1,Good,r1bq1rk1/ppp1npbp/3p1np1/3Pp3/2P1P3/2N1BP2/PP1Q2PP/R3KBNR b KQ - 2 9,94,95
xzJpYcPm,20,cxd5,Pawn,b5,40,Inaccuracy,r1bq1rk1/pp2npbp/2pp1np1/3Pp3/2P1P3/2NBBP2/PP1Q2PP/R3K1NR b KQ - 1 10,59,99
xzJpYcPm,22,Bd7,Bishop,Nh5,16,Good,r1bq1rk1/pp2npbp/3p1np1/3Pp3/4P3/2NBBP2/PP1Q2PP/R3K1NR b KQ - 0 11,99,115
xzJpYcPm,24,Nh5,Knight,Ne8,99,Mistake,r2q1rk1/pp1bnpbp/3p1np1/3Pp3/4P3/2NBBP2/PP1QN1PP/R3K2R b KQ - 2 12,89,188
xzJpYcPm,26,f5,Pawn,f5,-26,Good,r2q1rk1/pp1bnpbp/3p2p1/3Pp2n/4P3/2NBBP2/PP1QN1PP/R4RK1 b - - 4 13,103,77
xzJpYcPm,28,f4,Pawn,Bxh6,0,Good,r2q1rk1/pp1bn1bp/3p2pB/3Ppp1n/4P3/2NB1P2/PP1QN1PP/R4RK1 b - - 1 14,-41,-41
xzJpYcPm,30,Kxg7,King,Kxg7,4,Good,r2q1rk1/pp1bn1Bp/3p2p1/3Pp2n/4Pp2/2NB1P2/PP1QN1PP/R4RK1 b - - 0 15,-58,-54
xzJpYcPm,32,g5,Pawn,g5,-11,Good,r2q1r2/pp1bn1kp/3p2p1/3Pp2n/4Pp2/2NB1P2/PP1Q2PP/R1N2RK1 b - - 1 16,-103,-114
xzJpYcPm,34,Nf6,Knight,Ng6,-3,Good,r2q1r2/pp1bn1kp/3p4/3Pp1pn/4Pp2/2NB1P2/PP3QPP/R1N2RK1 b - - 1 17,-152,-155
xzJpYcPm,36,h5,Pawn,Ng6,22,Good,r2q1r2/pp1bn1kp/3p1n2/3Pp1p1/4Pp2/2NB1P1P/PP3QP1/R1N2RK1 b - - 0 18,-200,-178
xzJpYcPm,38,Ng6,Knight,g4,27,Good,r2q1r2/pp1bn1k1/3p1n2/3Pp1pp/4Pp2/2N2P1P/PP2BQP1/R1N2RK1 b - - 1 19,-262,-235
xzJpYcPm,40,fxg3,Pawn,hxg4,80,Inaccuracy,r2q1r2/pp1b2k1/3p1nn1/3Pp1pp/4PpP1/2N2P1P/PP2BQ2/R1N2RK1 b - g3 0 20,-399,-319
xzJpYcPm,42,Nf4,Knight,Kh6,12,Good,r2q1r2/pp1b2k1/3p1nn1/3Pp1pp/4P3/2N2PQP/PP2B3/R1N2RK1 b - - 0 21,-290,-278
xzJpYcPm,44,Rg8,Rook,g4,-7,Good,r2q1r2/pp1b2k1/3p1n2/3Pp1pp/4Pn1P/2N2PQ1/PP2B3/R1N2RK1 b - - 0 22,-288,-295
xzJpYcPm,46,Kf7,King,h4,44,Inaccuracy,r2q2r1/pp1b2k1/3p1n2/3Pp1Pp/4Pn2/2N2PQ1/PP2B3/R1N2RK1 b - - 0 23,-385,-341
xzJpYcPm,48,Rxg5,Rook,Rxg5,-3,Good,r2q2r1/pp1b1k2/3p1n2/3Pp1Pp/4Pn2/2N2PQ1/PP2B2K/R1N2R2 b - - 2 24,-404,-407
xzJpYcPm,50,Nxe4,Knight,Rg2+,-24,Good,r2q4/pp1b1k2/3p1n2/3Pp1rp/4Pn1Q/2N2P2/PP2B2K/R1N2R2 b - - 1 25,-710,-734
xzJpYcPm,52,exf4,Pawn,exf4,12,Good,r2q4/pp1b1k2/3p4/3Pp1rp/4nQ2/2N2P2/PP2B2K/R1N2R2 b - - 0 26,-749,-737
xzJpYcPm,54,Rg3,Rook,Rg8,0,Good,r2q4/pp1b1k2/3p4/3P2rp/4Np2/5P2/PP2B2K/R1N2R2 b - - 0 27,-9996,-9996
xzJpYcPm,56,Qh4+,Queen,Qh4+,-1,Good,r2q4/pp1b1k2/3p4/3P3p/5p2/5PN1/PP2B2K/R1N2R2 b - - 0 28,-9996,-9997
xzJpYcPm,58,Qxg3+,Queen,Qxg3+,-1,Good,r7/pp1b1k2/3p4/3P3p/5p1q/5PN1/PP2B1K1/R1N2R2 b - - 2 29,-9997,-9998
xzJpYcPm,60,Qh3+,Queen,Rg8,0,Good,r7/pp1b1k2/3p4/3P3p/5p2/5Pq1/PP2B3/R1N2R1K b - - 1 30,-9998,-9998
xzJpYcPm,62,Rg8+,Rook,Rg8+,-1,Good,r7/pp1b1k2/3p4/3P3p/5p2/5P1q/PP2B3/R1N2RK1 b - - 3 31,-9998,-9999
xzJpYcPm,64,Qg3#,Queen,Qg3#,-1,Good,6r1/pp1b1k2/3p4/3P3p/5p2/5P1q/PP2BK2/R1N2R2 b - - 5 32,-9999,-10000
RHRyr3Tu,2,c5,Pawn,c5,2,Good,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,34,36
RHRyr3Tu,4,d6,Pawn,d6,7,Good,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,39,46
RHRyr3Tu,6,cxd4,Pawn,Nf6,8,Good,rnbqkbnr/pp2pppp/3p4/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,50,58
RHRyr3Tu,8,Nf6,Knight,Nf6,16,Good,rnbqkbnr/pp2pppp/3p4/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,39,55
RHRyr3Tu,10,a6,Pawn,a6,-5,Good,rnbqkb1r/pp2pppp/3p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 5,44,39
RHRyr3Tu,12,Nbd7,Knight,e6,-8,Good,rnbqkb1r/1p2pppp/p2p1n2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R b KQkq - 1 6,51,43
RHRyr3Tu,14,Qc7,Queen,Qc7,-12,Good,r1bqkb1r/1p1npppp/p2p1n2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R b KQkq - 0 7,61,49
RHRyr3Tu,16,b5,Pawn,b5,-4,Good,r1b1kb1r/1pqnpppp/p2p1n2/6B1/3NPP2/2N2Q2/PPP3PP/R3KB1R b KQkq - 2 8,21,17
RHRyr3Tu,18,Bb7,Bishop,e6,27,Good,r1b1kb1r/2qnpppp/p2p1n2/1p4B1/3NPP2/2N2Q2/PPP3PP/2KR1B1R b kq - 1 9,29,56
RHRyr3Tu,20,e6,Pawn,e6,0,Good,r3kb1r/1bqnpppp/p2p1n2/1p4B1/3NPPP1/2N2Q2/PPP4P/2KR1B1R b kq - 0 10,0,0
RHRyr3Tu,22,Nxf6,Knight,b4,120,Mistake,r3kb1r/1bqn1ppp/p2ppB2/1p6/3NPPP1/2N2Q2/PPP4P/2KR1B1R b kq - 0 11,-42,78
RHRyr3Tu,24,Nd7,Knight,b4,-7,Good,r3kb1r/1bq2ppp/p2ppn2/1p4P1/3NPP2/2N2Q2/PPP4P/2KR1B1R b kq - 0 12,73,66
RHRyr3Tu,26,b4,Pawn,b4,15,Good,r3kb1r/1bqn1ppp/p2pp3/1p4P1/3NPP2/2N2Q1B/PPP4P/2KR3R b kq - 2 13,32,47
RHRyr3Tu,28,exd5,Pawn,exd5,-25,Good,r3kb1r/1bqn1ppp/p2pp3/3N2P1/1p1NPP2/5Q1B/PPP4P/2KR3R b kq - 1 14,45,20
RHRyr3Tu,30,Nc5,Knight,Be7,160,Mistake,r3kb1r/1bqn1ppp/p2p4/3P2P1/1p1N1P2/5Q1B/PPP4P/2KR3R b kq - 0 15,11,171
RHRyr3Tu,32,Kd8,King,Kd8,-6,Good,r3kb1r/1bq2ppp/p2p4/2nP2P1/1p1N1P2/5Q1B/PPP4P/2KRR3 b kq - 2 16,122,116
RHRyr3Tu,34,Bxc6,Bishop,Bxc6,11,Good,r2k1b1r/1bq2ppp/p1Np4/2nP2P1/1p3P2/5Q1B/PPP4P/2KRR3 b - - 4 17,123,134
RHRyr3Tu,36,Ra7,Rook,Rb8,110,Mistake,r2k1b1r/2q2ppp/p1Pp4/2n3P1/1p3P2/5Q1B/PPP4P/2KRR3 b - - 0 18,113,223
RHRyr3Tu,38,Qb6,Queen,Qb6,-36,Good,3k1b1r/r1q2ppp/p1Pp4/2nQ2P1/1p3P2/7B/PPP4P/2KRR3 b - - 2 19,228,192
RHRyr3Tu,40,Ne6,Knight,Be7,52,Inaccuracy,3k1b1r/r4ppp/pqPp4/2nQ2P1/1p3P2/7B/PPP1R2P/2KR4 b - - 4 20,125,177
RHRyr3Tu,42,Nf4,Knight,Nf4,-7,Good,3k1b1r/r4ppp/pqPpn3/3Q1PP1/1p6/7B/PPP1R2P/2KR4 b - - 0 21,-246,-253
RHRyr3Tu,44,Nxe2+,Knight,Nxe2+,-18,Good,3k1b1r/r4ppp/pqPp4/5PP1/1p2Qn2/7B/PPP1R2P/2KR4 b - - 2 22,-240,-258
RHRyr3Tu,46,Qxc6,Queen,Qxc6,0,Good,3k1b1r/r4ppp/pqPp4/5PP1/1p6/7B/PPP1Q2P/2KR4 b - - 0 23,-267,-267
RHRyr3Tu,48,Qb6,Queen,Qc5,21,Good,3k1b1r/r4ppp/p1qp4/5PP1/1p6/8/PPP1Q1BP/2KR4 b - - 1 24,-296,-275
RHRyr3Tu,50,gxf6,Pawn,gxf6,-4,Good,3k1b1r/r4ppp/pq1p1P2/6P1/1p6/8/PPP1Q1BP/2KR4 b - - 0 25,-317,-321
RHRyr3Tu,52,Rg8,Rook,Bh6+,-4,Good,3k1b1r/r4p1p/pq1p1P2/8/1p6/8/PPP1Q1BP/2KR4 b - - 0 26,-327,-331
RHRyr3Tu,54,Qb7,Queen,Qc5,308,Blunder,3k1br1/r4p1p/pq1p1P2/8/1p2Q3/8/PPP3BP/2KR4 b - - 2 27,-311,-3
RHRyr3Tu,56,Rxb7,Rook,Bh6+,1,Good,3k1br1/rQ3p1p/p2p1P2/8/1p6/8/PPP3BP/2KR4 b - - 0 28,-7,-6
